Anototators,,,Identifier,For Loop,GUI Event Handler,No,No,No,No,
Anototators,,,Got Here,Body,GUI Event Handler,No,No,No,No,268
Anototators,,,Got Here,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Error Condition; Identifier,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Got Here,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Error Condition,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Error Condition,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Identifier,Body,GUI Event Handler,No,No,Yes,No,340
Anototators,,,Identifier,Body,GUI Event Handler,No,No,Yes,No,
Anototators,,,Got Here,For Loop,GUI Event Handler,No,No,Yes,No,
Anototators,,,Got Here,Body,R3 Event Handler,No,No,Yes,No,
Anototators,,,Got Here,Body,R3 Event Handler,No,No,Yes,No,
Anototators,,,Error Condition,Body,R3 Event Handler,No,No,Yes,No,376
Anototators,,,Got Here,For Loop,GUI Event Handler,Yes,No,No,No,
Anototators,,,Got Here,For Loop,GUI Event Handler,Yes,No,No,No,
Anototators,MainWindow2.java (9 matches),method,Got Here,Method Entry,R3 Event Handler,No,No,Yes,No,88
Anototators,,,Got Here,Body,R3 Event Handler,No,No,Yes,No,
Anototators,,,Error Condition,Body,R3 Event Handler,No,No,Yes,No,
Anototators,,,Got Here,Body,Create,No,No,Yes,No,
Anototators,,method,Error Condition,Body,Create,No,No,No,No,181
Anototators,,,Error Condition,Body,Create,No,No,No,No,
Anototators,,method,Identifier,For Loop,Helper,No,No,No,No,
Anototators,,method,Identifier,Body,GUI Event Handler,Yes,No,No,No,
Anototators,,method,Error Condition,Body,Helper,Yes,No,No,No,267
Anototators,PrintMedicalImage.java (2 matches),method,Got Here,Body,Create,No,No,Yes,No,
Anototators,,method,Value,For Loop,Create,No,No,No,No,
Anototators,PrintSingleMedicalImage.java (3 matches),method,Got Here,Body,Create,No,No,Yes,No,
Anototators,,,Identifier,Method Entry,Create,No,No,No,No,
Anototators,,,Value,Method Entry,Main,No,No,No,No,
Anototators,SerializeableStroke.java (5 matches),method,Message; Error Condition,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,Yes,72
Anototators,,,Message; Error Condition,Body,Main,No,No,No,No,
Big Brother,ExitListener.java,method,Got Here,Method Entry,GUI Event Handler,Yes,No,No,No,
Big Brother,MyListSelectionListener.java,method,Got Here,Body,GUI Event Handler,Yes,No,No,No,
Big Brother,postExamSwingUI.java (8 matches),method,Error Condition,Body,GUI Event Handler,No,No,No,No,117
Big Brother,,method,Error Condition,Catch Block,Helper,No,No,No,No,
Big Brother,,,Value,Body,Helper,No,No,No,No,267
Big Brother,,method,Error Condition,Catch Block,Helper,No,No,No,No,
Big Brother,,method,Value,Body,Draw,No,No,No,No,
Big Brother,,,Value,Body,Draw,No,No,No,No,
Big Brother,,method,Identifier,Body,Helper,No,No,No,Yes,
Big Brother,,method,Identifier,Body,Helper,No,No,No,Yes,714
Big Brother,ScrollDemo.java,method,Error Condition; Identifier,Body,Create,No,No,No,No,
Big Brother,AnswerSheetSwingUI.java (3 matches),method,Got Here,Body,R3 Event Handler,No,No,Yes,No,
Big Brother,,,Got Here,Body,R3 Event Handler,No,No,Yes,Yes,84
Big Brother,,method,Got Here,Method Entry,Helper,No,No,No,No,
Big Brother,AskQuestions.java (3 matches),method,Identifier,Body,Main,No,No,Yes,No,
Big Brother,,,Identifier,Body,Main,No,No,Yes,No,
Big Brother,,,Got Here,Body,Main,No,No,No,No,44
Big Brother,AskQuestionSwingUI.java (15 matches),method,Identifier,For Loop,Helper,No,No,Yes,No,
Big Brother,,,Value,Body,R3 Event Handler,No,No,Yes,No,
Big Brother,,,Got Here,Body,Helper,No,No,Yes,No,
Big Brother,,,Got Here,Body,Helper,No,No,Yes,No,
Big Brother,,,Got Here,Body,R3 Event Handler,No,No,Yes,No,122
Big Brother,,method,Value,Body,Helper,No,No,No,No,
Big Brother,,,Error Condition,Catch Block,Helper,No,No,No,No,
Big Brother,,method,Value,Body,Helper,No,No,No,No,
Big Brother,,,Value,For Loop,Helper,No,No,No,No
Big Brother,,,Got Here,For Loop,Helper,No,No,No,No
Big Brother,,,Value,Body,Helper,No,No,No,No
Big Brother,,,Error Condition,Catch Block,Helper,No,No,No,No
Big Brother,,method,Value,Body,Helper,No,No,No,Yes
Big Brother,,method,Got Here,Body,GUI Event Handler,No,No,No,No
Big Brother,,method,Got Here,Body,GUI Event Handler,No,No,No,No
Big Brother,OurListSelectionListener.java (5 matches),method,Value,Body,GUI Event Handler,No,No,No,No
Big Brother,,,Got Here,Body,GUI Event Handler,No,No,No,No
Big Brother,,,Got Here,Body,GUI Event Handler,No,No,No,No
Big Brother,,,Got Here,Body,GUI Event Handler,No,No,No,No
Big Brother,,,Got Here; Identifier,Body,GUI Event Handler,No,No,No,No
Big Brother,QuestionBoxContentFilterListener.java,method,Got Here,Body,R3 Event Handler,No,No,Yes,No
BluJay,FlashCardBrowse.java (27 matches),constructor,Value,Body,Constructor,Yes,No,No,No
BluJay,,,2D Location,Body,Constructor,Yes,No,No,Yes
BluJay,,,2D Location,Body,Constructor,Yes,No,No,Yes
BluJay,,method,Got Here,Body,Draw,Yes,No,No,No,
BluJay,,,Identifier,For Loop,Draw,No,No,No,Yes,
BluJay,,,Identifier,For Loop,Draw,No,No,No,Yes,
BluJay,,,2D Location,For Loop,Draw,No,No,No,Yes,196
BluJay,,,Got Here,Body,Draw,No,No,No,No,
BluJay,,method,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,262
BluJay,,,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Got Here,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Value,Body,GUI Event Handler,No,No,No,No,
BluJay,,,Got Here,Body,GUI Event Handler,No,No,No,No,306
